Fruit,Temp,Humid (%),Light (Lux),VPD,Class
Orange,23,95,14.75399666,0.14047188111985376,Bad
Orange,24,95,14.91822038,0.14919587385827793,Bad
Orange,23,95,16.02789778,0.14047188111985376,Bad
Orange,23,95,4.570643409,0.14047188111985376,Good
Tomato,23,91,8.364807255,0.25284938601573614,Good
Tomato,22,93,13.57421101,0.18507518345474017,Good
Banana,25,89,19.95991509,0.34845554892575326,Good
Orange,24,95,19.52760946,0.14919587385827793,Bad
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,23,95,14.67251295,0.14047188111985376,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Banana,24,95,12.41021712,0.14919587385827793,BAD
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,23,92,10.89052217,0.22475500979176521,Good
Tomato,25,95,15.76515749,0.1583888858753424,Bad
Orange,22,95,8.31460431,0.132196559610529,Good
Tomato,23,87,6.202275223,0.365226890911619,Good
Tomato,25,95,12.98058343,0.1583888858753424,Bad
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Orange,23,95,15.93986231,0.14047188111985376,Bad
Orange,22,95,8.568009903,0.132196559610529,Good
Orange,24,95,18.7933463,0.14919587385827793,Bad
Banana,24,95,12.41021712,0.14919587385827793,BAD
Tomato,24,95,12.69256136,0.14919587385827793,Bad
Orange,24,95,14.75399666,0.14919587385827793,Bad
Orange,23,95,14.67251295,0.14047188111985376,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Banana,25,86,18.69070341,0.4434888804509587,Good
Orange,23,95,16.38466179,0.14047188111985376,Bad
Tomato,23,89,7.358649263,0.30903813846367756,Good
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Pineapple,23,95,12.13341843,0.14047188111985376,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Banana,26,94,15.50647254,0.20168638971615405,Good
Orange,22,95,5.925488904,0.132196559610529,Good
Tomato,23,89,8.722957641,0.30903813846367756,Good
Banana,24,95,12.62144823,0.14919587385827793,BAD
Banana,25,86,14.1136139,0.4434888804509587,Good
Orange,22,95,4.538130868,0.132196559610529,Good
Tomato,24,89,13.49869706,0.3282309224882116,Good
Orange,23,95,19.95991509,0.14047188111985376,Bad
Banana,26,90,20.17964285,0.33614398286025615,Good
Banana,25,89,19.10462223,0.34845554892575326,Good
Banana,25,87,13.95754575,0.4118111032758902,Good
Banana,25,90,16.20534945,0.3167777717506848,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,22,92,10.82824911,0.21151449537684597,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Orange,23,95,17.40523312,0.14047188111985376,Bad
Banana,26,95,14.1136139,0.16807199143012852,Good
Tomato,24,90,12.90803823,0.29839174771655586,Good
Pineapple,23,95,12.34050263,0.14047188111985376,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Pineapple,25,95,10.46089174,0.1583888858753424,Bad
Orange,22,95,6.283027997,0.132196559610529,Good
Orange,22,95,4.802535216,0.132196559610529,Good
Tomato,25,95,12.62144823,0.1583888858753424,Bad
Banana,25,86,13.57421101,0.4434888804509587,Good
Pineapple,22,93,12.69256136,0.18507518345474017,Good
Tomato,24,82,7.542720421,0.5371051458898006,Good
Tomato,24,89,13.65010619,0.3282309224882116,Good
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,24,95,15.67848238,0.14919587385827793,Bad
Pineapple,25,95,11.92938136,0.1583888858753424,Bad
Pineapple,25,95,10.70460698,0.1583888858753424,Bad
Banana,24,95,16.74896501,0.14919587385827793,BAD
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,24,93,10.95309884,0.208874223401589,Good
Pineapple,22,95,12.83585424,0.132196559610529,Good
Orange,24,95,19.52760946,0.14919587385827793,Bad
Pineapple,25,95,11.07916988,0.1583888858753424,Bad
Orange,22,95,8.214906999,0.132196559610529,Good
Banana,24,95,16.65717174,0.14919587385827793,BAD
Orange,22,95,6.613669965,0.132196559610529,Good
Orange,23,95,14.51078894,0.14047188111985376,Bad
Orange,23,95,5.809598838,0.14047188111985376,Good
Orange,22,95,8.364807255,0.132196559610529,Good
Tomato,23,91,10.64323454,0.25284938601573614,Good
Orange,23,95,14.59144457,0.14047188111985376,Bad
Tomato,23,92,13.57421101,0.22475500979176521,Good
Banana,24,86,12.41021712,0.41774844680317846,Good
Orange,24,95,14.51078894,0.14919587385827793,Bad
Tomato,25,95,13.27441976,0.1583888858753424,Bad
Banana,26,93,14.35070581,0.23530078800217913,Good
Tomato,25,95,16.11639251,0.1583888858753424,Bad
Orange,23,95,19.85095108,0.14047188111985376,Bad
Orange,22,95,6.364536513,0.132196559610529,Good
Orange,23,95,17.30998858,0.14047188111985376,Bad
Tomato,23,92,13.57421101,0.22475500979176521,Good
Pineapple,24,95,11.66198098,0.14919587385827793,Bad
Banana,24,95,17.21524677,0.14919587385827793,BAD
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Banana,24,95,12.41021712,0.14919587385827793,BAD
Tomato,25,95,14.75399666,0.1583888858753424,Bad
Orange,23,95,4.47356027,0.14047188111985376,Good
Tomato,23,89,12.62144823,0.30903813846367756,Good
Banana,24,95,17.88911347,0.14919587385827793,BAD
Tomato,24,89,12.69256136,0.3282309224882116,Good
Tomato,23,94,11.33503171,0.16856625734382424,Good
Tomato,24,95,16.02789778,0.14919587385827793,Bad
Orange,23,95,8.31460431,0.14047188111985376,Good
Tomato,24,88,10.40069682,0.35807009725986694,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Orange,22,95,7.589280351,0.132196559610529,Good
Banana,26,94,14.1136139,0.20168638971615405,Good
Orange,22,95,7.969740423,0.132196559610529,Good
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,24,82,8.31460431,0.5371051458898006,Good
Orange,24,95,15.16773612,0.14919587385827793,Bad
Pineapple,22,95,13.3488037,0.132196559610529,Good
Pineapple,25,95,10.64323454,0.1583888858753424,Bad
Pineapple,22,95,12.76402932,0.132196559610529,Good
Orange,22,95,4.570643409,0.132196559610529,Good
Banana,25,87,13.05349201,0.4118111032758902,Good
Tomato,24,95,14.35070581,0.14919587385827793,Bad
Tomato,23,91,8.31460431,0.25284938601573614,Good
Tomato,26,93,6.529850053,0.23530078800217913,Good
Tomato,22,92,13.72638492,0.21151449537684597,Good
Orange,24,95,14.75399666,0.14919587385827793,Bad
Orange,23,95,15.25176672,0.14047188111985376,Bad
Orange,22,95,6.529850053,0.132196559610529,Good
Banana,25,90,20.06947764,0.3167777717506848,Good
Orange,23,95,8.933015125,0.14047188111985376,Good
Banana,26,94,15.42113219,0.20168638971615405,Good
Pineapple,25,95,10.95309884,0.1583888858753424,Bad
Banana,25,86,13.42356205,0.4434888804509587,Good
Tomato,23,88,7.267899623,0.33713251468764804,Good
Orange,23,95,16.11639251,0.14047188111985376,Bad
Orange,23,95,7.177995872,0.14047188111985376,Good
Tomato,23,89,12.76402932,0.30903813846367756,Good
Tomato,24,95,12.27113269,0.14919587385827793,Good
Banana,26,94,15.50647254,0.20168638971615405,Good
Tomato,24,83,7.777721829,0.5072659711181453,Good
Banana,26,90,19.00030193,0.33614398286025615,Good
Pineapple,22,94,12.55068787,0.1586358715326348,Good
Orange,24,95,15.16773612,0.14919587385827793,Bad
Tomato,22,93,13.95754575,0.18507518345474017,Good
Orange,24,95,14.83589827,0.14919587385827793,Bad
Tomato,23,91,8.264637967,0.25284938601573614,Good
Banana,24,95,12.41021712,0.14919587385827793,BAD
Tomato,24,95,16.11639251,0.14919587385827793,Bad
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Orange,24,95,17.12100442,0.14919587385827793,Bad
Tomato,22,93,11.862037,0.18507518345474017,Good
Orange,23,95,4.836285621,0.14047188111985376,Good
Pineapple,24,95,13.3488037,0.14919587385827793,Bad
Tomato,23,89,7.450253315,0.30903813846367756,Good
Banana,24,95,14.67251295,0.14919587385827793,BAD
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Banana,25,87,14.27127328,0.4118111032758902,Good
Orange,23,95,16.02789778,0.14047188111985376,Bad
Pineapple,25,95,10.95309884,0.1583888858753424,Bad
Orange,23,95,15.08413665,0.14047188111985376,Bad
Pineapple,25,95,11.59594835,0.1583888858753424,Bad
Tomato,23,92,9.8718154,0.22475500979176521,Good
Pineapple,22,95,13.88010234,0.132196559610529,Good
Banana,24,94,19.52760946,0.1790350486299337,Good
Orange,23,95,8.986156218,0.14047188111985376,Good
Tomato,25,95,14.91822038,0.1583888858753424,Bad
Orange,23,95,14.75399666,0.14047188111985376,Bad
Tomato,24,95,12.90803823,0.14919587385827793,Bad
Orange,23,95,4.972872478,0.14047188111985376,Good
Orange,22,95,6.740875089,0.132196559610529,Good
Pineapple,25,95,12.55068787,0.1583888858753424,Bad
Orange,23,95,4.904260592,0.14047188111985376,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Banana,24,95,19.42099897,0.14919587385827793,BAD
Banana,24,87,13.95754575,0.3879092720315227,Good
Tomato,24,89,12.69256136,0.3282309224882116,Good
Orange,24,95,15.08413665,0.14919587385827793,Bad
Orange,24,95,14.83589827,0.14919587385827793,Bad
Orange,22,95,7.177995872,0.132196559610529,Good
Banana,25,89,19.74258151,0.34845554892575326,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Pineapple,23,95,12.20210529,0.14047188111985376,Good
Tomato,24,95,11.72833871,0.14919587385827793,Bad
Orange,24,95,15.25176672,0.14919587385827793,Bad
Banana,24,95,13.3488037,0.14919587385827793,BAD
Orange,23,95,14.67251295,0.14047188111985376,Bad
Banana,24,95,16.65717174,0.14919587385827793,BAD
Pineapple,25,95,11.14266773,0.1583888858753424,Bad
Pineapple,23,84,12.69256136,0.4495100195835313,Good
Banana,26,95,17.88911347,0.16807199143012852,Good
Banana,24,95,12.41021712,0.14919587385827793,BAD
Pineapple,23,95,12.83585424,0.14047188111985376,Good
Tomato,24,89,13.80304952,0.3282309224882116,Good
Tomato,24,95,11.99705843,0.14919587385827793,Good
Orange,22,95,5.925488904,0.132196559610529,Good
Banana,25,86,13.27441976,0.4434888804509587,Good
Banana,26,83,18.28561157,0.5714447708624362,Good
Banana,25,90,20.17964285,0.3167777717506848,Good
Tomato,25,95,12.83585424,0.1583888858753424,Bad
Pineapple,25,95,10.10404473,0.1583888858753424,Bad
Tomato,23,87,6.364536513,0.365226890911619,Good
Orange,22,95,9.365314571,0.132196559610529,Good
Banana,25,86,13.65010619,0.4434888804509587,Good
Pineapple,22,91,12.55068787,0.23795380729895177,Good
Pineapple,22,94,13.27441976,0.1586358715326348,Good
Orange,23,95,19.74258151,0.14047188111985376,Bad
Banana,24,95,12.13341843,0.14919587385827793,BAD
Tomato,23,92,10.46089174,0.22475500979176521,Good
Pineapple,25,95,10.82824911,0.1583888858753424,Bad
Orange,23,95,19.10462223,0.14047188111985376,Bad
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Tomato,23,93,11.53023895,0.19666063356779473,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Orange,23,95,16.93400512,0.14047188111985376,Bad
Banana,24,95,19.20950925,0.14919587385827793,BAD
Pineapple,25,95,9.814452454,0.1583888858753424,Bad
Orange,22,95,7.000692513,0.132196559610529,Good
Banana,24,95,17.21524677,0.14919587385827793,BAD
Pineapple,24,95,12.13341843,0.14919587385827793,Bad
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Banana,24,89,15.67848238,0.3282309224882116,Good
Orange,22,95,6.48823229,0.132196559610529,Good
Pineapple,25,95,10.04556771,0.1583888858753424,Bad
Tomato,24,89,13.72638492,0.3282309224882116,Good
Tomato,24,90,8.165410187,0.29839174771655586,Good
Banana,25,90,16.29477154,0.3167777717506848,Good
Tomato,23,91,10.40069682,0.25284938601573614,Good
Pineapple,24,95,14.1136139,0.14919587385827793,Good
Orange,22,95,7.404343951,0.132196559610529,Good
Tomato,26,91,6.913276429,0.3025295845742306,Good
Pineapple,25,95,11.79502342,0.1583888858753424,Bad
Tomato,23,89,8.214906999,0.30903813846367756,Good
Banana,26,94,15.42113219,0.20168638971615405,Good
Pineapple,25,95,10.52137857,0.1583888858753424,Bad
Banana,24,95,16.65717174,0.14919587385827793,BAD
Orange,22,95,4.409591293,0.132196559610529,Good
Pineapple,25,95,11.46485093,0.1583888858753424,Bad
Tomato,24,95,12.69256136,0.14919587385827793,Bad
Pineapple,25,95,11.20647613,0.1583888858753424,Bad
Banana,26,93,14.35070581,0.23530078800217913,Good
Tomato,23,93,11.46485093,0.19666063356779473,Good
Tomato,25,95,12.98058343,0.1583888858753424,Bad
Pineapple,24,95,13.95754575,0.14919587385827793,Good
Tomato,23,89,7.825388265,0.30903813846367756,Good
Pineapple,23,95,12.76402932,0.14047188111985376,Good
Banana,24,95,16.65717174,0.14919587385827793,BAD
Pineapple,25,95,9.8718154,0.1583888858753424,Bad
Banana,25,85,13.65010619,0.47516665762602717,Good
Banana,25,88,19.20950925,0.38013332610082173,Good
Pineapple,24,95,14.03538213,0.14919587385827793,Good
Pineapple,22,95,12.41021712,0.132196559610529,Good
Orange,23,95,4.836285621,0.14047188111985376,Good
Orange,23,95,14.83589827,0.14047188111985376,Bad
Tomato,25,95,16.38466179,0.1583888858753424,Bad
Tomato,24,95,16.02789778,0.14919587385827793,Bad
Tomato,24,89,13.72638492,0.3282309224882116,Good
Pineapple,25,95,9.987371503,0.1583888858753424,Bad
Tomato,23,91,8.264637967,0.25284938601573614,Good
Tomato,23,89,8.018312629,0.30903813846367756,Good
Pineapple,24,95,14.27127328,0.14919587385827793,Good
Tomato,24,89,13.72638492,0.3282309224882116,Good
Tomato,25,95,13.95754575,0.1583888858753424,Bad
Tomato,25,95,15.50647254,0.1583888858753424,Bad
Orange,23,95,15.00096563,0.14047188111985376,Bad
Pineapple,25,95,10.28117628,0.1583888858753424,Bad
Orange,23,95,18.48706888,0.14047188111985376,Bad
Banana,24,95,12.55068787,0.14919587385827793,BAD
Tomato,26,95,156.2053654,0.16807199143012852,Bad
Tomato,26,95,153.4260489,0.16807199143012852,Bad
Tomato,26,95,152.0631299,0.16807199143012852,Bad
Tomato,26,95,156.2053654,0.16807199143012852,Bad
Tomato,26,95,154.8066874,0.16807199143012852,Bad
Tomato,26,95,157.6224106,0.16807199143012852,Bad
Tomato,26,95,157.6224106,0.16807199143012852,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,268.4478082,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,26,95,244.9488681,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,231.8063651,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,234.3485026,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,253.3817276,0.16807199143012852,Bad
Tomato,25,95,247.7120443,0.1583888858753424,Bad
Tomato,25,95,253.3817276,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,247.7120443,0.1583888858753424,Bad
Tomato,25,95,247.7120443,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,262.2622238,0.1583888858753424,Bad
Tomato,25,95,253.3817276,0.1583888858753424,Bad
Tomato,25,95,253.3817276,0.1583888858753424,Bad
Tomato,25,95,253.3817276,0.1583888858753424,Bad
Tomato,25,95,262.2622238,0.1583888858753424,Bad
Tomato,25,95,253.3817276,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,231.8063651,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,250.5226174,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,239.5603159,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,234.3485026,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,268.4478082,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,26,95,236.9328259,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,234.3485026,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,234.3485026,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,242.2319829,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,231.8063651,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,234.3485026,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,234.3485026,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,247.7120443,0.1583888858753424,Bad
Tomato,25,95,244.9488681,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,26,95,242.2319829,0.16807199143012852,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,239.5603159,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
Tomato,25,95,236.9328259,0.1583888858753424,Bad
